Date,Well_Name,Basin,Well_Type,Well_Depth_Ft,Oil_Production_BBL,Water_Cut_Percentage,Gas_Production_MCF,Oil_Price_USD,Gas_Price_USD,Revenue_USD,Operating_Cost_USD,Maintenance_Cost_USD,Equipment_Purchase_USD,Net_Income_USD,Reservoir_Pressure_PSI,Well_Head_Temperature_F,Porosity_Percentage,Permeability_mD,Formation_Volume_Factor,Gas_Oil_Ratio,Well_Lease_Cost_USD,Salary_Cost_USD,Insurance_Cost_USD,Environmental_Compliance_Cost_USD,Water_Disposal_Cost_USD,Chemical_Treatment_Cost_USD,Pump_Efficiency_Percentage,Pump_Power_Usage_KWh,Tubing_Pressure_PSI,Casing_Pressure_PSI,Wellhead_Temperature_F,Artificial_Lift_Power_KWh,Last_Workover_Days,Next_Maintenance_Days,Equipment_Runtime_Hours,Downtime_Hours,Oil_Cut_Percentage,Gas_Oil_Ratio_SCF_BBL,Water_Oil_Ratio,Liquid_Rate_BBL_Day,Environmental_Risk_Score,Equipment_Risk_Score,Financial_Risk_Score,Overall_Risk_Score,Oil_Production_BBL_30D_Avg,Gas_Production_MCF_30D_Avg,Net_Income_USD_30D_Avg,Production_Decline_Rate
2020-09-27,Well_Superman,Permian,Horizontal,12000,1424.31,27.64,699.16,69.88,3.46,101950.14,26676.56,2991.24,0,72282.33,2921.54,188.29,17.1,71.86,1.733,1451.73,7344.61,11794.29,2710.02,2213.48,1430.2,1183.96,93.7,139.03,1452.96,741.31,147.43,221.87,365.0,30.0,25.04,0.96,72.36,0.49,0.38,1818.02,3.7,3.32,4.45,1.41,1437.0856666666668,719.8276666666667,73291.93166666667,0.016529279520393958
2020-09-28,Well_Superman,Permian,Horizontal,12000,1437.65,19.21,734.18,67.0,3.38,98804.19,25691.25,2880.98,0,70231.96,2869.15,198.63,17.19,76.78,1.733,1455.82,6940.62,11132.96,2947.85,2129.85,1401.9,1138.07,96.41,147.39,1459.94,717.18,165.51,223.57,365.0,30.0,24.01,0.08,80.79,0.51,0.24,1713.76,2.24,4.06,4.78,4.9,1437.483,720.0283333333334,73285.615,0.03143115422143161
2020-09-29,Well_Superman,Permian,Horizontal,12000,1432.77,29.76,732.26,70.41,3.6,103517.55,26050.96,2999.2,0,74467.39,2820.46,193.17,17.28,73.6,1.717,1437.96,6789.69,11551.81,2996.93,2118.64,1417.41,1176.48,94.3,142.4,1445.54,690.16,146.43,220.06,365.0,30.0,23.67,0.14,70.24,0.51,0.42,1859.21,4.99,4.49,3.19,3.25,1437.7520000000002,721.7256666666667,73259.32433333335,0.003923849296159521
2020-09-30,Well_Superman,Permian,Horizontal,12000,1461.4,26.64,717.72,67.59,3.6,101360.11,25615.7,3004.39,0,72740.03,2965.73,195.45,17.2,74.65,1.631,1419.91,7087.84,10988.09,2810.78,2136.45,1437.98,1154.56,96.94,142.44,1428.34,720.47,156.73,211.79,365.0,30.0,24.4,0.04,73.36,0.49,0.36,1850.75,4.21,2.51,3.83,4.35,1437.0613333333336,720.7346666666667,73277.89866666666,0.013840230323632463
2020-10-01,Well_Superman,Permian,Horizontal,12000,1441.08,27.71,714.4,72.8,3.39,107332.27,26288.68,2773.97,0,78269.62,2794.52,194.42,17.12,71.83,1.731,1430.29,7101.21,11421.48,2995.55,2161.55,1439.48,1169.41,93.96,148.38,1447.96,732.38,153.63,213.94,365.0,30.0,24.38,0.11,72.29,0.5,0.38,1840.34,3.29,3.3,2.02,3.53,1435.6773333333333,719.4226666666667,73121.46933333334,0.00511947772957444
2020-10-02,Well_Superman,Permian,Horizontal,12000,1429.17,32.76,686.85,69.51,3.5,101745.66,25915.45,3148.64,0,72681.57,2913.81,194.96,17.17,69.76,1.801,1455.54,7146.43,10977.68,3008.85,2170.94,1468.63,1142.92,95.18,145.6,1460.62,737.93,153.79,213.57,365.0,30.0,25.32,0.84,67.24,0.48,0.49,1897.41,4.79,2.92,1.32,4.06,1435.6326666666669,717.35,73058.409,0.07433773340950789
2020-10-03,Well_Superman,Permian,Horizontal,12000,1516.83,24.85,761.56,70.96,3.7,110452.28,25937.68,2880.83,0,81633.77,2911.03,201.93,17.09,71.3,1.655,1446.0,7216.16,11064.82,2974.42,2114.33,1401.91,1166.04,93.46,141.01,1468.05,725.14,158.53,206.36,365.0,30.0,23.78,0.0,75.15,0.5,0.33,1893.7,1.8,3.51,2.22,4.43,1441.3053333333332,718.6426666666666,73584.42033333333,0.023716161950205317
2020-10-04,Well_Superman,Permian,Horizontal,12000,1414.48,23.91,733.52,67.96,3.4,98622.06,26153.27,2919.11,0,69549.68,2906.72,192.18,17.64,72.07,1.727,1441.19,7125.29,11710.2,2694.87,2085.02,1421.77,1116.12,92.17,148.05,1431.23,711.54,156.27,216.8,365.0,30.0,23.54,0.3,76.09,0.52,0.31,1752.64,3.22,1.67,2.71,3.58,1438.788,720.3576666666667,73375.54966666667,-0.08082606604889331
2020-10-05,Well_Superman,Permian,Horizontal,12000,1392.3,22.68,714.36,73.39,3.7,104823.82,27034.22,2895.26,0,74894.34,2830.87,189.68,17.32,69.11,1.809,1416.48,7439.62,11842.14,2959.62,2170.69,1475.36,1146.79,96.73,149.54,1450.17,717.31,158.03,213.41,365.0,30.0,24.07,0.0,77.32,0.51,0.29,1708.09,3.39,1.09,2.33,1.23,1439.9063333333334,721.0146666666666,73549.46766666666,-0.026840008387502667
2020-10-06,Well_Superman,Permian,Horizontal,12000,1417.92,27.9,712.06,72.71,3.52,105603.21,26031.55,2864.24,0,76707.43,2820.94,187.0,17.3,73.21,1.806,1461.95,7223.85,11283.25,2789.78,2169.53,1414.95,1150.19,90.0,146.34,1419.31,705.72,159.23,222.74,365.0,30.0,24.36,0.38,72.1,0.5,0.39,1813.56,1.16,1.6,4.66,3.33,1439.4203333333332,719.9670000000001,73696.36233333334,-0.026955805654680143
2020-10-07,Well_Superman,Permian,Horizontal,12000,1453.16,28.58,748.1,67.79,3.5,101128.22,26867.35,2957.57,0,71303.29,2892.83,194.72,17.3,69.58,1.673,1437.52,7371.34,11731.72,2919.26,2202.24,1470.91,1171.88,96.94,138.01,1402.18,712.2,153.37,222.5,365.0,30.0,24.08,0.0,71.42,0.51,0.4,1868.48,2.4,3.26,1.31,1.43,1436.8096666666668,721.7636666666666,73415.22066666668,0.014585238816703594
2020-10-08,Well_Superman,Permian,Horizontal,12000,1448.71,30.67,697.07,71.13,3.63,105577.26,26532.94,2845.73,0,76198.59,2820.25,191.18,17.24,70.5,1.756,1448.52,7329.09,11605.02,2757.54,2217.87,1478.0,1145.42,93.38,147.77,1403.59,723.98,163.18,213.33,365.0,30.0,24.52,0.0,69.33,0.48,0.44,1892.98,1.88,4.06,4.73,2.29,1437.9903333333334,720.337,73591.79533333333,-0.03409030296564963
2020-10-09,Well_Superman,Permian,Horizontal,12000,1385.6,28.71,714.88,72.89,3.34,103383.84,26047.75,2844.57,0,74491.52,2904.29,194.18,17.0,71.91,1.766,1468.9,6932.74,11202.83,3030.56,2184.75,1519.18,1177.69,95.19,141.72,1447.48,728.41,161.79,213.98,365.0,30.0,24.59,0.0,71.29,0.52,0.4,1783.42,2.56,3.66,4.03,1.25,1436.6286666666667,720.9616666666667,73833.19366666667,-0.025796426889031054
2020-10-10,Well_Superman,Permian,Horizontal,12000,1478.46,33.2,676.3,67.17,3.46,101647.96,26473.96,2753.47,0,72420.53,2928.25,187.34,17.18,70.2,1.649,1462.08,7198.64,11742.9,2783.14,2184.37,1433.07,1131.84,97.04,154.39,1444.08,713.91,152.11,221.64,365.0,30.0,23.15,0.0,66.8,0.46,0.5,1969.28,2.76,4.0,2.21,3.83,1439.5283333333334,719.7906666666667,74130.85166666665,0.08341455192982705
2020-10-11,Well_Superman,Permian,Horizontal,12000,1481.52,25.23,731.43,68.08,3.37,103326.54,25898.52,3044.01,0,74384.02,2905.39,198.24,17.08,72.63,1.729,1465.09,6870.93,11434.3,2837.31,2144.97,1431.12,1179.89,94.71,149.66,1447.69,710.87,155.89,226.82,365.0,30.0,24.25,0.24,74.77,0.49,0.34,1855.23,3.77,1.48,3.16,3.91,1443.4463333333333,720.7139999999999,74319.77900000001,0.07476459237119681
2020-10-12,Well_Superman,Permian,Horizontal,12000,1471.49,29.17,727.36,74.43,3.41,112002.97,26998.18,3042.8,0,81961.98,2853.6,197.62,17.46,68.99,1.653,1404.92,7270.35,12055.5,2913.25,2185.71,1414.71,1158.66,93.01,134.48,1441.05,723.21,153.26,210.77,365.0,30.0,24.37,0.0,70.83,0.49,0.41,1900.77,1.31,3.37,1.1,1.26,1445.2786666666666,721.1003333333334,74547.62433333333,-0.0356955621379329
2020-10-13,Well_Superman,Permian,Horizontal,12000,1457.78,38.05,731.19,67.4,3.47,100791.64,26077.48,2806.49,0,71907.67,2780.89,202.04,17.68,73.06,1.737,1409.05,7053.11,11367.18,2892.35,2125.77,1485.58,1153.49,96.01,146.55,1447.65,720.47,160.96,224.46,365.0,30.0,23.73,0.56,61.95,0.5,0.61,2012.46,1.37,2.71,1.94,2.79,1446.5283333333334,720.8919999999999,74624.40266666665,0.014898564446734097
2020-10-14,Well_Superman,Permian,Horizontal,12000,1427.42,35.91,708.79,72.01,3.37,105176.96,26111.64,2922.47,0,76142.85,2911.21,188.77,17.4,74.28,1.799,1444.01,7123.32,11279.91,2912.85,2133.59,1460.6,1201.37,96.24,151.06,1416.31,719.15,157.12,216.46,365.0,30.0,24.16,1.21,64.09,0.5,0.56,1940.05,4.86,1.55,4.02,2.32,1445.794666666667,720.045,74708.46800000001,-0.023552348052125582
2020-10-15,Well_Superman,Permian,Horizontal,12000,1389.09,24.14,687.84,67.49,3.46,96129.56,25888.03,2925.78,0,67315.74,2811.94,199.58,17.04,71.74,1.71,1459.13,6981.52,11327.93,2789.86,2152.76,1488.03,1147.93,97.35,148.73,1439.15,729.62,157.27,206.0,365.0,30.0,24.88,0.47,75.86,0.5,0.32,1724.47,2.53,2.33,3.69,3.37,1442.974,718.2946666666667,74354.284,-0.02938895293994348
2020-10-16,Well_Superman,Permian,Horizontal,12000,1454.44,29.26,744.18,73.1,3.36,108819.83,26669.41,2978.72,0,79171.71,2949.06,187.98,17.61,71.24,1.782,1418.65,7424.26,11713.0,2722.8,2223.77,1410.72,1174.86,95.29,137.77,1419.74,759.03,167.73,214.53,365.0,30.0,23.35,0.0,70.74,0.51,0.41,1880.04,3.3,4.45,3.2,1.92,1444.9133333333334,718.8700000000001,74509.25966666666,-0.00706585926992942
2020-10-17,Well_Superman,Permian,Horizontal,12000,1529.66,30.56,689.26,72.39,3.46,113117.08,26805.39,2873.35,0,83438.34,2916.74,206.18,17.17,72.65,1.752,1444.07,7325.36,11870.23,2856.42,2200.28,1428.64,1124.46,92.24,146.31,1402.48,720.93,152.32,200.64,365.0,30.0,25.15,0.0,69.44,0.45,0.44,1997.06,2.29,3.33,3.56,3.65,1447.775666666667,717.5256666666667,74716.227,0.07219659904952835
2020-10-18,Well_Superman,Permian,Horizontal,12000,1517.16,34.35,706.85,72.18,3.5,111982.31,26110.56,2874.08,0,82997.67,2787.25,201.31,17.44,68.06,1.68,1421.28,7147.26,11394.16,2767.43,2208.27,1418.19,1175.25,92.21,141.54,1479.3,722.35,153.91,211.6,365.0,30.0,24.45,0.0,65.65,0.47,0.52,2038.23,3.44,4.39,4.21,1.36,1449.1100000000001,717.4903333333334,74840.85966666667,0.007892219387755084
2020-10-19,Well_Superman,Permian,Horizontal,12000,1386.82,33.13,715.76,66.72,3.57,95083.8,26552.91,2979.29,0,65551.6,2768.97,192.94,17.37,71.57,1.753,1449.33,7355.05,11510.85,2881.48,2160.5,1485.38,1159.65,95.25,146.35,1448.98,719.01,149.78,216.76,365.0,30.0,23.75,0.1,66.87,0.52,0.5,1846.31,2.22,4.51,3.19,3.32,1446.4969999999998,718.7973333333333,74656.33266666667,-0.054030272231809784
2020-10-20,Well_Superman,Permian,Horizontal,12000,1376.59,33.93,760.01,67.98,3.46,96210.48,26001.75,2958.55,0,67250.18,2857.74,195.27,17.17,69.75,1.807,1388.2,7231.44,11148.09,3015.49,2068.21,1385.36,1153.16,92.43,145.04,1425.2,728.07,151.92,226.11,365.0,30.0,24.31,0.0,66.07,0.55,0.51,1843.71,4.52,4.62,3.12,3.16,1444.5843333333335,720.2366666666668,74503.29666666666,0.015296677361064992
2020-10-21,Well_Superman,Permian,Horizontal,12000,1457.33,30.78,740.8,67.71,3.53,101290.88,26130.43,3077.36,0,72083.09,2959.19,188.15,17.54,72.75,1.782,1425.61,7395.23,11150.55,2840.13,2100.11,1452.54,1191.87,94.33,147.92,1442.43,723.69,153.68,220.58,365.0,30.0,23.74,0.0,69.22,0.51,0.44,1905.87,3.91,3.61,1.65,4.86,1442.0223333333333,721.5306666666668,74346.481,-0.01719684657040932
2020-10-22,Well_Superman,Permian,Horizontal,12000,1500.27,41.98,730.01,65.02,3.36,100000.59,26446.93,2994.4,0,70559.26,2929.63,196.03,17.12,73.42,1.778,1446.84,7353.46,11410.28,2915.61,2184.13,1436.57,1146.88,94.74,146.96,1449.6,712.01,156.7,208.58,365.0,30.0,24.36,0.12,58.02,0.49,0.72,2130.07,4.16,1.16,4.28,1.55,1446.5096666666666,721.793,74484.83000000002,0.0789273077697552
2020-10-23,Well_Superman,Permian,Horizontal,12000,1418.95,17.85,770.06,69.43,3.46,101181.88,26700.85,2672.28,0,71808.76,2921.59,190.35,17.08,69.26,1.726,1471.46,7413.87,11646.87,2884.48,2201.94,1390.15,1163.54,97.78,138.35,1434.69,701.58,155.26,212.24,365.0,30.0,24.2,0.0,82.15,0.54,0.22,1672.21,3.35,2.16,1.92,1.57,1444.932,723.378,74094.99166666667,-0.016612147589609938
2020-10-24,Well_Superman,Permian,Horizontal,12000,1469.16,27.78,750.76,70.69,3.47,106459.95,26073.68,2949.33,0,77436.94,2777.48,200.26,17.28,70.68,1.775,1451.74,7058.91,11196.32,3016.59,2201.34,1457.06,1143.46,99.07,140.53,1432.44,738.13,156.74,228.17,365.0,30.0,23.9,0.36,72.22,0.51,0.38,1877.29,4.22,1.56,3.39,3.76,1446.6353333333334,724.36,74120.457,0.06087257917767874
2020-10-25,Well_Superman,Permian,Horizontal,12000,1408.18,31.03,651.17,73.31,3.31,105389.38,26424.04,2872.78,0,76092.55,2927.64,192.83,17.08,71.47,1.668,1437.07,7195.58,11487.8,2936.92,2153.2,1470.17,1180.37,97.17,140.62,1479.9,709.04,160.99,224.48,365.0,30.0,23.65,0.0,68.97,0.46,0.45,1845.09,4.37,3.07,4.14,2.3,1444.8926666666669,721.4920000000001,74378.38833333335,-0.01860098824283718
2020-10-26,Well_Superman,Permian,Horizontal,12000,1420.81,34.95,688.22,68.42,3.64,99717.04,25902.29,2856.6,0,70958.15,2891.54,197.71,17.38,71.3,1.75,1436.03,7215.61,11065.85,2812.7,2232.57,1412.74,1162.82,93.61,136.81,1449.61,716.71,165.2,223.88,365.0,30.0,24.34,0.68,65.05,0.48,0.54,1917.4,4.61,4.75,2.93,2.2,1443.3503333333333,719.2036666666665,74231.08533333334,0.03575698372893221
2020-10-27,Well_Superman,Permian,Horizontal,12000,1484.82,32.68,729.23,72.73,3.76,110732.52,26791.65,2896.24,0,81044.64,2858.97,203.22,17.31,72.88,1.672,1403.74,7298.49,11794.95,2969.5,2166.15,1394.88,1167.68,98.16,146.98,1436.89,724.97,157.46,225.77,365.0,30.0,24.61,0.0,67.32,0.49,0.49,1970.06,1.94,2.28,3.49,3.39,1445.3673333333331,720.206,74523.16233333333,0.03891687657430731
2020-10-28,Well_Superman,Permian,Horizontal,12000,1441.92,31.81,729.39,68.58,3.57,101490.72,26957.94,2734.77,0,71798.0,2771.0,197.94,17.57,69.65,1.665,1425.39,7464.13,11909.15,2945.39,2080.45,1392.14,1166.68,91.83,146.78,1445.55,715.37,144.79,217.41,365.0,30.0,23.45,0.0,68.19,0.51,0.47,1900.54,1.62,1.99,4.93,4.19,1445.5096666666666,720.0463333333333,74575.36366666666,0.0362342795544377
2020-10-29,Well_Superman,Permian,Horizontal,12000,1469.64,30.04,718.51,68.12,3.44,102583.84,26301.57,2977.73,0,73304.54,2909.26,191.04,17.05,71.34,1.723,1455.29,7417.79,11195.03,2981.58,2160.43,1416.66,1130.08,94.63,147.26,1439.73,729.17,162.11,221.64,365.0,30.0,24.39,0.0,69.96,0.49,0.43,1911.07,2.02,1.09,4.46,1.1,1446.7386666666666,719.588,74536.60199999998,-0.03366560584939893
2020-10-30,Well_Superman,Permian,Horizontal,12000,1413.15,27.65,692.47,69.44,3.65,100656.81,26803.27,2875.57,0,70977.97,2889.6,204.79,17.34,73.94,1.772,1432.84,7346.51,11808.26,2896.66,2140.4,1431.89,1179.55,95.0,150.24,1468.1,729.21,161.83,227.88,365.0,30.0,23.37,0.75,72.35,0.49,0.38,1803.83,3.86,2.14,1.54,2.15,1445.1303333333333,718.7463333333333,74477.86666666667,-0.028128331212819324
2020-10-31,Well_Superman,Permian,Horizontal,12000,1496.15,30.92,696.05,67.11,3.48,102829.11,27067.08,2914.26,0,72847.77,2880.38,193.63,17.03,69.38,1.763,1424.52,7717.43,11666.17,2964.1,2113.63,1453.44,1152.31,93.63,143.01,1427.55,721.52,156.98,211.66,365.0,30.0,23.43,0.27,69.08,0.47,0.45,1958.7,2.48,3.72,3.69,4.17,1446.9660000000001,718.1346666666667,74297.13833333334,0.018024577113073814
2020-11-01,Well_Superman,Permian,Horizontal,12000,1376.68,29.17,686.98,68.87,3.5,97216.38,26192.07,3048.12,0,67976.18,2862.6,199.04,17.08,67.3,1.722,1444.29,7164.08,11214.7,3074.71,2175.85,1427.23,1135.5,94.2,142.18,1440.76,731.46,154.09,217.24,365.0,30.0,23.66,0.75,70.83,0.5,0.41,1778.25,4.15,1.8,2.29,1.25,1445.2163333333333,718.1389999999999,74140.29199999999,-0.033840971296231315
2020-11-02,Well_Superman,Permian,Horizontal,12000,1387.08,33.54,701.01,65.95,3.69,94064.34,26704.78,2950.34,0,64409.23,2828.41,198.1,17.49,72.91,1.7,1431.9,7510.34,11606.52,2878.79,2103.69,1435.62,1169.82,96.46,141.75,1456.01,731.57,158.45,222.87,365.0,30.0,23.7,0.0,66.46,0.51,0.5,1852.34,2.98,1.13,3.68,2.5,1440.8913333333335,716.1206666666668,73566.14066666667,-0.027388615423450835
2020-11-03,Well_Superman,Permian,Horizontal,12000,1377.28,18.38,773.02,62.98,3.4,89369.14,25485.84,2751.04,0,61132.26,2875.36,202.52,17.43,74.09,1.758,1451.95,6674.43,11274.02,2826.7,2154.17,1411.57,1144.95,93.96,145.73,1455.18,722.14,161.59,217.34,365.0,30.0,22.78,0.0,81.62,0.56,0.23,1630.41,4.13,2.85,4.82,4.94,1439.6513333333335,717.4373333333333,73285.56,-0.0567802820180936
2020-11-04,Well_Superman,Permian,Horizontal,12000,1496.16,28.69,708.77,68.31,3.5,104683.47,26600.34,2865.98,0,75217.14,2839.13,194.57,17.27,68.69,1.728,1456.06,7261.48,11665.33,2859.99,2248.03,1440.1,1125.41,94.23,150.49,1464.39,702.8,157.12,212.31,365.0,30.0,24.78,0.73,71.31,0.47,0.4,1925.47,1.9,2.94,2.31,4.85,1443.1133333333335,717.251,73296.32,0.10192447910912761
2020-11-05,Well_Superman,Permian,Horizontal,12000,1366.31,26.41,723.33,66.97,3.59,94098.41,25842.69,2952.13,0,65303.6,2902.26,206.39,17.52,70.61,1.693,1411.39,6882.18,11473.52,2849.84,2122.11,1400.93,1114.11,92.41,143.58,1451.95,736.12,160.45,220.15,365.0,30.0,24.49,0.19,73.59,0.53,0.36,1727.2,4.28,2.53,3.6,3.95,1441.393,717.6266666666667,72916.19233333334,-0.032454289234778555
2020-11-06,Well_Superman,Permian,Horizontal,12000,1443.07,18.51,740.59,69.53,3.59,102995.04,26292.06,2856.05,0,73846.93,2919.08,200.11,17.38,70.38,1.711,1423.59,7287.75,11206.69,3063.21,2168.65,1419.78,1145.98,93.89,145.13,1413.54,722.94,163.15,220.62,365.0,30.0,24.2,0.0,81.49,0.51,0.23,1710.22,1.54,1.15,1.98,2.51,1441.0566666666668,717.3763333333334,73000.98033333334,0.04397806522556924
2020-11-07,Well_Superman,Permian,Horizontal,12000,1465.11,32.31,721.88,73.56,3.39,110220.86,26686.49,2884.47,0,80649.91,2908.93,194.66,17.47,74.34,1.779,1442.48,7314.69,11734.94,2930.12,2112.98,1446.88,1146.88,91.09,138.11,1463.23,716.02,164.41,224.01,365.0,30.0,24.47,0.0,67.69,0.49,0.48,1938.55,1.66,3.95,2.11,4.84,1441.6033333333335,718.2033333333333,73149.35766666666,0.04900226968432042
2020-11-08,Well_Superman,Permian,Horizontal,12000,1447.31,31.61,705.17,73.07,3.46,108194.78,26905.84,2798.04,0,78490.89,2894.05,195.55,17.41,74.93,1.724,1454.91,7284.66,11861.55,3043.68,2146.09,1406.19,1163.67,95.46,144.15,1429.61,728.84,156.37,211.27,365.0,30.0,23.32,0.51,68.39,0.49,0.46,1904.82,1.54,3.1,3.73,2.81,1443.6603333333333,717.8796666666666,73282.67,0.008592454250233361
2020-11-09,Well_Superman,Permian,Horizontal,12000,1456.84,24.51,667.97,68.35,3.56,101952.75,26940.53,2740.96,0,72271.26,2930.07,194.32,17.17,71.17,1.682,1438.48,7228.11,11949.64,3025.24,2112.26,1430.19,1195.09,92.68,147.99,1450.96,711.51,155.5,228.91,365.0,30.0,23.31,0.0,75.49,0.46,0.32,1813.92,3.37,4.07,4.92,4.64,1442.9396666666664,717.6020000000001,73277.69433333333,-0.008804038699669392
2020-11-10,Well_Superman,Permian,Horizontal,12000,1255.57,34.4,709.09,72.64,3.39,93608.65,26421.2,3016.19,0,64171.26,2877.12,195.9,17.62,72.35,1.708,1466.79,7266.81,11586.09,2732.79,2201.36,1439.13,1195.02,97.82,145.11,1438.25,699.55,163.91,215.52,365.0,30.0,24.78,0.0,65.6,0.56,0.52,1687.51,2.55,2.48,1.02,1.62,1435.408,716.8573333333334,72937.269,-0.14158451041253617
2020-11-11,Well_Superman,Permian,Horizontal,12000,1406.09,21.08,709.67,75.72,3.52,108967.07,26315.72,3048.96,0,79602.39,2881.41,203.11,17.32,72.01,1.779,1457.8,6717.8,11648.16,3106.9,2211.3,1477.66,1153.9,96.83,150.54,1433.31,714.99,162.17,222.78,365.0,30.0,23.02,0.06,78.92,0.5,0.27,1702.51,1.38,4.71,4.49,4.17,1433.228,716.2676666666666,72858.616,-0.05977973774481948
2020-11-12,Well_Superman,Permian,Horizontal,12000,1447.74,38.48,723.52,63.03,3.42,93725.3,26652.9,2762.72,0,64309.69,2889.6,197.27,17.47,75.39,1.697,1437.83,7593.86,11430.83,2902.7,2123.57,1453.43,1148.51,95.82,144.52,1468.87,721.69,155.92,211.55,365.0,30.0,23.97,0.0,61.52,0.5,0.63,2004.84,1.88,1.7,2.74,3.13,1432.8933333333332,716.0120000000001,72605.35,0.018774717464427937
2020-11-13,Well_Superman,Permian,Horizontal,12000,1378.66,29.03,719.88,64.38,3.58,91335.19,26036.39,2817.92,0,62480.88,2794.9,197.9,17.47,69.67,1.782,1425.68,7250.14,11080.22,2825.72,2246.25,1459.75,1174.31,92.72,150.13,1411.52,706.08,164.47,206.68,365.0,30.0,23.51,0.0,70.97,0.52,0.41,1778.86,3.73,4.6,2.4,1.12,1431.268,716.3816666666667,72149.95100000002,-0.05334569299962222
2020-11-14,Well_Superman,Permian,Horizontal,12000,1455.05,26.43,744.43,71.27,3.41,106240.19,26795.86,2907.26,0,76537.07,2814.27,196.74,17.09,72.92,1.668,1421.66,7367.64,11764.41,2826.21,2166.38,1501.78,1169.44,95.99,151.76,1420.73,732.56,162.28,226.2,365.0,30.0,23.13,0.19,73.57,0.51,0.36,1839.68,3.18,2.34,2.24,2.13,1433.4666666666667,718.268,72457.32866666667,0.0551333555713478
2020-11-15,Well_Superman,Permian,Horizontal,12000,1467.55,26.65,725.44,75.64,3.54,113573.57,26689.45,2985.26,0,83898.86,2903.03,208.92,17.32,70.9,1.724,1428.44,7316.93,11925.75,2795.24,2088.68,1439.32,1123.53,94.18,133.11,1412.97,732.23,162.74,228.58,365.0,30.0,24.11,0.0,73.35,0.49,0.36,1858.66,1.93,3.7,1.55,4.71,1433.9036666666666,717.6433333333333,72614.90033333332,-0.02686232643263531
2020-11-16,Well_Superman,Permian,Horizontal,12000,1493.07,30.13,723.39,66.43,3.43,101666.03,26327.23,2832.71,0,72506.09,2926.92,206.96,17.49,67.31,1.657,1431.2,7189.76,11379.0,2877.59,2227.99,1493.42,1159.47,97.67,142.01,1427.5,719.25,159.37,220.73,365.0,30.0,24.06,0.35,69.87,0.48,0.43,1943.0,1.99,4.49,1.68,4.41,1432.684,718.7810000000001,72250.49200000001,0.025129250859955876
2020-11-17,Well_Superman,Permian,Horizontal,12000,1467.45,35.53,709.1,70.85,3.52,106464.87,27252.37,2980.89,0,76231.61,2925.11,199.94,17.22,71.21,1.644,1450.01,7510.9,12019.39,3010.79,2148.23,1431.42,1131.64,95.12,144.04,1450.77,709.31,159.27,204.14,365.0,30.0,23.45,0.0,64.47,0.48,0.55,1988.9,3.42,1.28,2.72,2.05,1431.0269999999998,718.856,72024.95666666665,0.05334749807986339
2020-11-18,Well_Superman,Permian,Horizontal,12000,1313.0,27.04,706.62,70.9,3.48,95550.4,26281.92,2862.48,0,66406.01,2914.55,196.87,17.31,71.24,1.707,1424.62,7008.51,11559.56,2910.64,2236.39,1422.57,1144.25,92.42,141.76,1418.79,731.04,163.94,208.46,365.0,30.0,24.65,0.31,72.96,0.54,0.37,1667.99,4.91,1.27,1.02,4.33,1428.5663333333332,718.5513333333333,72053.43699999999,-0.13167692826580069
2020-11-19,Well_Superman,Permian,Horizontal,12000,1448.74,23.95,705.95,67.15,3.57,99803.24,26872.2,2890.46,0,70040.58,2951.85,211.29,17.06,71.22,1.728,1444.01,7345.2,11775.09,2955.25,2164.06,1469.72,1162.88,92.03,136.62,1446.17,732.86,163.82,220.12,365.0,30.0,24.57,0.0,76.05,0.49,0.31,1795.72,4.69,3.26,4.37,1.5,1430.9713333333334,716.7493333333333,72146.45033333334,0.01581848013574727
2020-11-20,Well_Superman,Permian,Horizontal,12000,1336.39,28.12,732.94,70.97,3.5,97408.64,26692.7,2868.5,0,67847.44,2894.09,195.91,17.39,72.1,1.766,1451.53,7257.22,11606.44,3012.75,2309.52,1407.78,1098.99,93.94,139.29,1456.82,734.92,165.9,213.8,365.0,30.0,24.33,0.0,71.88,0.55,0.39,1712.17,2.24,2.62,3.47,1.94,1426.94,716.4873333333333,72005.262,-0.10652992184418308
2020-11-21,Well_Superman,Permian,Horizontal,12000,1400.49,32.44,761.37,68.3,3.4,98241.81,26087.8,2911.98,0,69242.03,2918.55,204.7,17.41,74.21,1.744,1453.27,7098.84,11422.09,2843.28,2217.33,1358.53,1147.73,96.49,147.53,1423.62,737.39,155.13,213.55,365.0,30.0,24.68,0.0,67.56,0.54,0.48,1854.86,4.92,2.12,4.2,1.09,1423.614,717.5326666666666,71961.35433333334,-0.0884837676707193
2020-11-22,Well_Superman,Permian,Horizontal,12000,1496.88,32.97,688.86,68.84,3.47,105435.84,26581.39,2871.73,0,75982.72,2875.83,207.02,17.33,72.16,1.735,1452.13,7367.74,11582.47,2862.38,2161.81,1455.35,1151.64,95.32,135.43,1444.88,718.7,166.89,215.65,365.0,30.0,23.63,0.62,67.03,0.46,0.49,1990.41,3.02,1.08,2.7,3.71,1426.2116666666666,714.8259999999999,72100.48633333333,0.01706108970831055
